AUUC,AUUC_random,C,method,penalty,split
50710.82413291134,30499.868160095804,100.0,ITE_2M,l2,93
50879.90681012021,30499.868160095804,100.0,ITE_SDR,l2,93
51682.08380283827,30499.868160095804,100.0,MITE_2M,l2,93
51498.81202753838,30499.868160095804,100.0,MITE_SDR,l2,93
50488.91859467795,30582.731963346603,100.0,ITE_2M,l2,94
50637.60470784321,30582.731963346603,100.0,ITE_SDR,l2,94
51517.6268896019,30582.731963346603,100.0,MITE_2M,l2,94
51312.93008986502,30582.731963346603,100.0,MITE_SDR,l2,94
51908.23264261743,31086.425771867347,100.0,ITE_2M,l2,95
52074.58051406405,31086.425771867347,100.0,ITE_SDR,l2,95
52968.30874680922,31086.425771867347,100.0,MITE_2M,l2,95
52725.95921750059,31086.425771867347,100.0,MITE_SDR,l2,95
51060.39227205967,30844.456887590743,100.0,ITE_2M,l2,96
51241.647083572636,30844.456887590743,100.0,ITE_SDR,l2,96
51938.745624921066,30844.456887590743,100.0,MITE_2M,l2,96
51820.0231390646,30844.456887590743,100.0,MITE_SDR,l2,96
50468.66705452116,30654.546409807357,100.0,ITE_2M,l2,97
50660.19886057732,30654.546409807357,100.0,ITE_SDR,l2,97
51446.16754864945,30654.546409807357,100.0,MITE_2M,l2,97
51215.96316002576,30654.546409807357,100.0,MITE_SDR,l2,97
52066.97403668703,31214.338837534146,100.0,ITE_2M,l2,98
52173.16361118535,31214.338837534146,100.0,ITE_SDR,l2,98
52970.08396018767,31214.338837534146,100.0,MITE_2M,l2,98
52782.179532009824,31214.338837534146,100.0,MITE_SDR,l2,98
51825.47798467706,31130.3549100438,100.0,ITE_2M,l2,99
52054.370716749414,31130.3549100438,100.0,ITE_SDR,l2,99
52771.39656564349,31130.3549100438,100.0,MITE_2M,l2,99
52629.1176893318,31130.3549100438,100.0,MITE_SDR,l2,99
51929.92455626117,31207.64602605248,1000.0,ITE_2M,l2,0
52030.248274529324,31207.64602605248,1000.0,ITE_SDR,l2,0
48546.53937746606,31207.64602605248,1000.0,MITE_2M,l2,0
52441.948776149104,31207.64602605248,1000.0,MITE_SDR,l2,0
50611.165792011634,30399.752588804316,1000.0,ITE_2M,l2,1
50736.08847550921,30399.752588804316,1000.0,ITE_SDR,l2,1
47243.24506426499,30399.752588804316,1000.0,MITE_2M,l2,1
51027.248105908475,30399.752588804316,1000.0,MITE_SDR,l2,1
51626.53237748958,30829.69943635138,1000.0,ITE_2M,l2,2
51770.22568182897,30829.69943635138,1000.0,ITE_SDR,l2,2
47797.78104565868,30829.69943635138,1000.0,MITE_2M,l2,2
52053.61087707997,30829.69943635138,1000.0,MITE_SDR,l2,2
51553.064078683965,30898.601255421567,1000.0,ITE_2M,l2,3
51672.75055123036,30898.601255421567,1000.0,ITE_SDR,l2,3
48058.49707364366,30898.601255421567,1000.0,MITE_2M,l2,3
51979.12235079115,30898.601255421567,1000.0,MITE_SDR,l2,3
51490.07436904741,30935.639768512163,1000.0,ITE_2M,l2,4
51653.32992669797,30935.639768512163,1000.0,ITE_SDR,l2,4
48188.8350906354,30935.639768512163,1000.0,MITE_2M,l2,4
52048.70706495561,30935.639768512163,1000.0,MITE_SDR,l2,4
51288.550577896276,30854.428181796513,1000.0,ITE_2M,l2,5
51587.743194988085,30854.428181796513,1000.0,ITE_SDR,l2,5
48106.810629178144,30854.428181796513,1000.0,MITE_2M,l2,5
51824.98113247467,30854.428181796513,1000.0,MITE_SDR,l2,5
51609.97020722332,31075.208760766538,1000.0,ITE_2M,l2,6
51622.450263392064,31075.208760766538,1000.0,ITE_SDR,l2,6
48025.65442582606,31075.208760766538,1000.0,MITE_2M,l2,6
51996.87554190281,31075.208760766538,1000.0,MITE_SDR,l2,6
50500.64697977825,30425.28822767977,1000.0,ITE_2M,l2,7
50695.165265051335,30425.28822767977,1000.0,ITE_SDR,l2,7
47246.29792402063,30425.28822767977,1000.0,MITE_2M,l2,7
50982.407922698214,30425.28822767977,1000.0,MITE_SDR,l2,7
49811.65993454296,30144.17854545212,1000.0,ITE_2M,l2,8
49924.483739565534,30144.17854545212,1000.0,ITE_SDR,l2,8
46747.369391505046,30144.17854545212,1000.0,MITE_2M,l2,8
50365.99664895169,30144.17854545212,1000.0,MITE_SDR,l2,8
51481.09651142172,30939.293307334257,1000.0,ITE_2M,l2,9
51553.73805010745,30939.293307334257,1000.0,ITE_SDR,l2,9
48063.864474028014,30939.293307334257,1000.0,MITE_2M,l2,9
51965.61289977117,30939.293307334257,1000.0,MITE_SDR,l2,9
52801.450618086375,31705.519995653114,1000.0,ITE_2M,l2,10
53106.34155794193,31705.519995653114,1000.0,ITE_SDR,l2,10
48967.044161212034,31705.519995653114,1000.0,MITE_2M,l2,10
53172.77092940426,31705.519995653114,1000.0,MITE_SDR,l2,10
51089.52609621414,30609.24825561444,1000.0,ITE_2M,l2,11
51187.57102071976,30609.24825561444,1000.0,ITE_SDR,l2,11
47396.12483772872,30609.24825561444,1000.0,MITE_2M,l2,11
51539.1812554363,30609.24825561444,1000.0,MITE_SDR,l2,11
50828.72556599977,30574.853185167085,1000.0,ITE_2M,l2,12
51053.66982135933,30574.853185167085,1000.0,ITE_SDR,l2,12
47718.96873568956,30574.853185167085,1000.0,MITE_2M,l2,12
51395.311933998644,30574.853185167085,1000.0,MITE_SDR,l2,12
50989.6265545558,30460.491545177843,1000.0,ITE_2M,l2,13
51014.464236560096,30460.491545177843,1000.0,ITE_SDR,l2,13
47726.089439935546,30460.491545177843,1000.0,MITE_2M,l2,13
51467.21497130637,30460.491545177843,1000.0,MITE_SDR,l2,13
51892.380741442576,31240.963506778546,1000.0,ITE_2M,l2,14
52094.76451157092,31240.963506778546,1000.0,ITE_SDR,l2,14
48395.64449077139,31240.963506778546,1000.0,MITE_2M,l2,14
52360.8121316871,31240.963506778546,1000.0,MITE_SDR,l2,14
51037.882265974025,30595.81812255541,1000.0,ITE_2M,l2,15
51271.051673741385,30595.81812255541,1000.0,ITE_SDR,l2,15
47467.975531955155,30595.81812255541,1000.0,MITE_2M,l2,15
51494.732569914435,30595.81812255541,1000.0,MITE_SDR,l2,15
51932.41944469669,31200.29496400134,1000.0,ITE_2M,l2,16
52063.65683119396,31200.29496400134,1000.0,ITE_SDR,l2,16
48260.83176296187,31200.29496400134,1000.0,MITE_2M,l2,16
52357.18771278379,31200.29496400134,1000.0,MITE_SDR,l2,16
50488.696057742454,30380.13134825,1000.0,ITE_2M,l2,17
50532.122512450456,30380.13134825,1000.0,ITE_SDR,l2,17
46848.54181676637,30380.13134825,1000.0,MITE_2M,l2,17
50959.007083139455,30380.13134825,1000.0,MITE_SDR,l2,17
51725.49309201759,31156.02816329956,1000.0,ITE_2M,l2,18
52024.89420186927,31156.02816329956,1000.0,ITE_SDR,l2,18
48336.35624257091,31156.02816329956,1000.0,MITE_2M,l2,18
52303.45841855087,31156.02816329956,1000.0,MITE_SDR,l2,18
50154.29738073259,30449.44195385465,1000.0,ITE_2M,l2,19
50530.32868715518,30449.44195385465,1000.0,ITE_SDR,l2,19
46802.361766397786,30449.44195385465,1000.0,MITE_2M,l2,19
50656.19001424708,30449.44195385465,1000.0,MITE_SDR,l2,19
49951.81574335343,29881.56257739532,1000.0,ITE_2M,l2,20
50066.682516279616,29881.56257739532,1000.0,ITE_SDR,l2,20
45896.834826139406,29881.56257739532,1000.0,MITE_2M,l2,20
50254.743392026416,29881.56257739532,1000.0,MITE_SDR,l2,20
50705.67630228091,30712.35734728958,1000.0,ITE_2M,l2,21
50827.99673522989,30712.35734728958,1000.0,ITE_SDR,l2,21
47805.93286683037,30712.35734728958,1000.0,MITE_2M,l2,21
51344.598062783356,30712.35734728958,1000.0,MITE_SDR,l2,21
50817.16458116449,30528.9178925007,1000.0,ITE_2M,l2,22
50853.146520223476,30528.9178925007,1000.0,ITE_SDR,l2,22
47410.67803920907,30528.9178925007,1000.0,MITE_2M,l2,22
51225.31575004661,30528.9178925007,1000.0,MITE_SDR,l2,22
50958.21476035472,30611.73137939615,1000.0,ITE_2M,l2,23
51269.030786918396,30611.73137939615,1000.0,ITE_SDR,l2,23
47515.471491451135,30611.73137939615,1000.0,MITE_2M,l2,23
51576.76631105062,30611.73137939615,1000.0,MITE_SDR,l2,23
52449.65104366589,31507.17756908607,1000.0,ITE_2M,l2,24
52667.642416226365,31507.17756908607,1000.0,ITE_SDR,l2,24
48549.32274912214,31507.17756908607,1000.0,MITE_2M,l2,24
52922.07669896446,31507.17756908607,1000.0,MITE_SDR,l2,24
52153.88891222454,31286.70346259212,1000.0,ITE_2M,l2,25
52293.41836417825,31286.70346259212,1000.0,ITE_SDR,l2,25
48745.147587383966,31286.70346259212,1000.0,MITE_2M,l2,25
52546.00526294141,31286.70346259212,1000.0,MITE_SDR,l2,25
51622.483575022976,31113.53117225523,1000.0,ITE_2M,l2,26
51740.35010649236,31113.53117225523,1000.0,ITE_SDR,l2,26
48172.364395641496,31113.53117225523,1000.0,MITE_2M,l2,26
52192.259385126396,31113.53117225523,1000.0,MITE_SDR,l2,26
49881.669271644445,29917.225080735254,1000.0,ITE_2M,l2,27
49886.57786500856,29917.225080735254,1000.0,ITE_SDR,l2,27
46538.23579378432,29917.225080735254,1000.0,MITE_2M,l2,27
50328.058588911386,29917.225080735254,1000.0,MITE_SDR,l2,27
51564.77746966251,30863.64415005397,1000.0,ITE_2M,l2,28
51528.232003916506,30863.64415005397,1000.0,ITE_SDR,l2,28
47904.0543301718,30863.64415005397,1000.0,MITE_2M,l2,28
52168.264276162416,30863.64415005397,1000.0,MITE_SDR,l2,28
50200.481574054276,30225.70387882949,1000.0,ITE_2M,l2,29
50342.95413189325,30225.70387882949,1000.0,ITE_SDR,l2,29
46713.64426009051,30225.70387882949,1000.0,MITE_2M,l2,29
50744.59325732701,30225.70387882949,1000.0,MITE_SDR,l2,29
51446.14568436493,30914.671889072157,1000.0,ITE_2M,l2,30
51521.22475178378,30914.671889072157,1000.0,ITE_SDR,l2,30
48174.471059518,30914.671889072157,1000.0,MITE_2M,l2,30
51974.49810088757,30914.671889072157,1000.0,MITE_SDR,l2,30
52529.80805895373,31530.511689311934,1000.0,ITE_2M,l2,31
52608.577498418585,31530.511689311934,1000.0,ITE_SDR,l2,31
49068.4004299752,31530.511689311934,1000.0,MITE_2M,l2,31
53014.09703053699,31530.511689311934,1000.0,MITE_SDR,l2,31
50250.68757150919,30372.67894682605,1000.0,ITE_2M,l2,32
50551.98032882453,30372.67894682605,1000.0,ITE_SDR,l2,32
46767.392937901765,30372.67894682605,1000.0,MITE_2M,l2,32
50729.69448704379,30372.67894682605,1000.0,MITE_SDR,l2,32
52204.69019468123,31349.210059126464,1000.0,ITE_2M,l2,33
52339.86993230078,31349.210059126464,1000.0,ITE_SDR,l2,33
48748.52254901832,31349.210059126464,1000.0,MITE_2M,l2,33
52712.29754591337,31349.210059126464,1000.0,MITE_SDR,l2,33
52086.971988789264,31389.043168473218,1000.0,ITE_2M,l2,34
52267.070356248965,31389.043168473218,1000.0,ITE_SDR,l2,34
48588.471974042586,31389.043168473218,1000.0,MITE_2M,l2,34
52560.03157132156,31389.043168473218,1000.0,MITE_SDR,l2,34
51295.02321658539,30981.4786476546,1000.0,ITE_2M,l2,35
51389.17624761587,30981.4786476546,1000.0,ITE_SDR,l2,35
48078.98970265775,30981.4786476546,1000.0,MITE_2M,l2,35
51886.22744338368,30981.4786476546,1000.0,MITE_SDR,l2,35
52489.23483500168,31539.59922555248,1000.0,ITE_2M,l2,36
52705.46015267388,31539.59922555248,1000.0,ITE_SDR,l2,36
48651.7750958683,31539.59922555248,1000.0,MITE_2M,l2,36
52931.96751260762,31539.59922555248,1000.0,MITE_SDR,l2,36
51821.58057794052,31120.28863328824,1000.0,ITE_2M,l2,37
52051.76625693291,31120.28863328824,1000.0,ITE_SDR,l2,37
48324.42901303209,31120.28863328824,1000.0,MITE_2M,l2,37
52300.168906618965,31120.28863328824,1000.0,MITE_SDR,l2,37
51288.05052136393,30914.17166058165,1000.0,ITE_2M,l2,38
51367.85389255803,30914.17166058165,1000.0,ITE_SDR,l2,38
47815.395950040496,30914.17166058165,1000.0,MITE_2M,l2,38
51694.7133011512,30914.17166058165,1000.0,MITE_SDR,l2,38
51784.861417778535,30973.647828540707,1000.0,ITE_2M,l2,39
51795.56005152752,30973.647828540707,1000.0,ITE_SDR,l2,39
47754.65135283337,30973.647828540707,1000.0,MITE_2M,l2,39
52223.887588463935,30973.647828540707,1000.0,MITE_SDR,l2,39
50937.237813869855,30734.616789853848,1000.0,ITE_2M,l2,40
51218.01082209023,30734.616789853848,1000.0,ITE_SDR,l2,40
46979.82069040337,30734.616789853848,1000.0,MITE_2M,l2,40
51264.77418043233,30734.616789853848,1000.0,MITE_SDR,l2,40
50910.02360796776,30619.56727980273,1000.0,ITE_2M,l2,41
50842.80809983057,30619.56727980273,1000.0,ITE_SDR,l2,41
47091.4147041697,30619.56727980273,1000.0,MITE_2M,l2,41
51381.51216569906,30619.56727980273,1000.0,MITE_SDR,l2,41
51667.57569465233,31085.797385162245,1000.0,ITE_2M,l2,42
51802.64909390824,31085.797385162245,1000.0,ITE_SDR,l2,42
48378.651513964505,31085.797385162245,1000.0,MITE_2M,l2,42
52169.48820691182,31085.797385162245,1000.0,MITE_SDR,l2,42
52040.39798264336,31209.252218875612,1000.0,ITE_2M,l2,43
52165.92520391042,31209.252218875612,1000.0,ITE_SDR,l2,43
48458.559749194836,31209.252218875612,1000.0,MITE_2M,l2,43
52514.090020433476,31209.252218875612,1000.0,MITE_SDR,l2,43
51968.86766077803,31088.799445358636,1000.0,ITE_2M,l2,44
51943.48664360462,31088.799445358636,1000.0,ITE_SDR,l2,44
48407.41383331986,31088.799445358636,1000.0,MITE_2M,l2,44
52524.14955592382,31088.799445358636,1000.0,MITE_SDR,l2,44
50709.12800395135,30386.813256467096,1000.0,ITE_2M,l2,45
50706.81252399484,30386.813256467096,1000.0,ITE_SDR,l2,45
47536.156991416836,30386.813256467096,1000.0,MITE_2M,l2,45
51256.58426258483,30386.813256467096,1000.0,MITE_SDR,l2,45
51193.9904943729,30626.650750212328,1000.0,ITE_2M,l2,46
51112.53183555257,30626.650750212328,1000.0,ITE_SDR,l2,46
47977.31638855668,30626.650750212328,1000.0,MITE_2M,l2,46
51719.159977429095,30626.650750212328,1000.0,MITE_SDR,l2,46
50400.77837269335,30512.699585617578,1000.0,ITE_2M,l2,47
50528.24915582267,30512.699585617578,1000.0,ITE_SDR,l2,47
47242.38315636838,30512.699585617578,1000.0,MITE_2M,l2,47
50930.83346005277,30512.699585617578,1000.0,MITE_SDR,l2,47
50422.22011940884,30336.322804520136,1000.0,ITE_2M,l2,48
50666.57420339595,30336.322804520136,1000.0,ITE_SDR,l2,48
47187.94576997129,30336.322804520136,1000.0,MITE_2M,l2,48
51035.79861270764,30336.322804520136,1000.0,MITE_SDR,l2,48
50865.93747707602,30670.02392495291,1000.0,ITE_2M,l2,49
50869.643522399856,30670.02392495291,1000.0,ITE_SDR,l2,49
47378.54619581911,30670.02392495291,1000.0,MITE_2M,l2,49
51341.74384685621,30670.02392495291,1000.0,MITE_SDR,l2,49
50862.9957665771,30406.04118465264,1000.0,ITE_2M,l2,50
50934.210537860505,30406.04118465264,1000.0,ITE_SDR,l2,50
47063.15939208668,30406.04118465264,1000.0,MITE_2M,l2,50
51295.52084516887,30406.04118465264,1000.0,MITE_SDR,l2,50
51733.68103547151,31027.18051167582,1000.0,ITE_2M,l2,51
51890.588275974114,31027.18051167582,1000.0,ITE_SDR,l2,51
47937.15689209558,31027.18051167582,1000.0,MITE_2M,l2,51
52220.04021667152,31027.18051167582,1000.0,MITE_SDR,l2,51
51444.46707679655,31059.699933607306,1000.0,ITE_2M,l2,52
51538.63277670198,31059.699933607306,1000.0,ITE_SDR,l2,52
47960.26753468584,31059.699933607306,1000.0,MITE_2M,l2,52
51860.87057068787,31059.699933607306,1000.0,MITE_SDR,l2,52
51176.70421435808,30802.457502199715,1000.0,ITE_2M,l2,53
51279.99450832533,30802.457502199715,1000.0,ITE_SDR,l2,53
47088.63825120212,30802.457502199715,1000.0,MITE_2M,l2,53
51561.762925778115,30802.457502199715,1000.0,MITE_SDR,l2,53
51144.88726070961,30823.60688922453,1000.0,ITE_2M,l2,54
51432.93541112272,30823.60688922453,1000.0,ITE_SDR,l2,54
48090.152151151386,30823.60688922453,1000.0,MITE_2M,l2,54
51714.18715493992,30823.60688922453,1000.0,MITE_SDR,l2,54
50961.67237115263,30734.602629600937,1000.0,ITE_2M,l2,55
51175.64492226113,30734.602629600937,1000.0,ITE_SDR,l2,55
47348.65928209273,30734.602629600937,1000.0,MITE_2M,l2,55
51432.27248934623,30734.602629600937,1000.0,MITE_SDR,l2,55
50169.48059299387,30134.685806199952,1000.0,ITE_2M,l2,56
50089.49172425266,30134.685806199952,1000.0,ITE_SDR,l2,56
46822.358234821084,30134.685806199952,1000.0,MITE_2M,l2,56
50630.32766342378,30134.685806199952,1000.0,MITE_SDR,l2,56
51421.57665174655,30732.62969009872,1000.0,ITE_2M,l2,57
51260.57013578254,30732.62969009872,1000.0,ITE_SDR,l2,57
47551.59682360111,30732.62969009872,1000.0,MITE_2M,l2,57
51809.64014576958,30732.62969009872,1000.0,MITE_SDR,l2,57
51462.30036614887,30924.019877077528,1000.0,ITE_2M,l2,58
51655.677180636325,30924.019877077528,1000.0,ITE_SDR,l2,58
47960.35865129243,30924.019877077528,1000.0,MITE_2M,l2,58
51872.44826504544,30924.019877077528,1000.0,MITE_SDR,l2,58
50979.983934556105,30693.14566670831,1000.0,ITE_2M,l2,59
51102.37940614536,30693.14566670831,1000.0,ITE_SDR,l2,59
47381.86438108932,30693.14566670831,1000.0,MITE_2M,l2,59
51487.31340129289,30693.14566670831,1000.0,MITE_SDR,l2,59
52187.47092803578,31433.122404453963,1000.0,ITE_2M,l2,60
52402.140533059974,31433.122404453963,1000.0,ITE_SDR,l2,60
48892.18912274861,31433.122404453963,1000.0,MITE_2M,l2,60
52791.68467823407,31433.122404453963,1000.0,MITE_SDR,l2,60
50214.76772019606,30118.655254301266,1000.0,ITE_2M,l2,61
50356.25320467731,30118.655254301266,1000.0,ITE_SDR,l2,61
46828.23912455037,30118.655254301266,1000.0,MITE_2M,l2,61
50795.26313742669,30118.655254301266,1000.0,MITE_SDR,l2,61
51011.99272571196,30692.83856427777,1000.0,ITE_2M,l2,62
51054.46715583309,30692.83856427777,1000.0,ITE_SDR,l2,62
47559.435704063086,30692.83856427777,1000.0,MITE_2M,l2,62
51620.45530781839,30692.83856427777,1000.0,MITE_SDR,l2,62
51722.1200439146,30982.049123563444,1000.0,ITE_2M,l2,63
51869.34366768757,30982.049123563444,1000.0,ITE_SDR,l2,63
47967.48775387745,30982.049123563444,1000.0,MITE_2M,l2,63
52278.95228186127,30982.049123563444,1000.0,MITE_SDR,l2,63
51596.59409338456,30938.86251197233,1000.0,ITE_2M,l2,64
51532.104527602,30938.86251197233,1000.0,ITE_SDR,l2,64
48139.937406646815,30938.86251197233,1000.0,MITE_2M,l2,64
52100.62119590917,30938.86251197233,1000.0,MITE_SDR,l2,64
50494.52152495717,30295.582974008346,1000.0,ITE_2M,l2,65
50579.971169377626,30295.582974008346,1000.0,ITE_SDR,l2,65
47267.833823511464,30295.582974008346,1000.0,MITE_2M,l2,65
51086.34844015481,30295.582974008346,1000.0,MITE_SDR,l2,65
51500.358570306904,30916.98804584253,1000.0,ITE_2M,l2,66
51590.366173697286,30916.98804584253,1000.0,ITE_SDR,l2,66
47392.021332567136,30916.98804584253,1000.0,MITE_2M,l2,66
51885.38830384673,30916.98804584253,1000.0,MITE_SDR,l2,66
49890.21146439992,29976.91841958587,1000.0,ITE_2M,l2,67
50093.75147330628,29976.91841958587,1000.0,ITE_SDR,l2,67
46690.218478473915,29976.91841958587,1000.0,MITE_2M,l2,67
50429.46091750539,29976.91841958587,1000.0,MITE_SDR,l2,67
51301.01482437542,30652.48415038931,1000.0,ITE_2M,l2,68
51385.16895871098,30652.48415038931,1000.0,ITE_SDR,l2,68
48016.66157893289,30652.48415038931,1000.0,MITE_2M,l2,68
51935.626585354636,30652.48415038931,1000.0,MITE_SDR,l2,68
50664.13957619995,30512.595052491768,1000.0,ITE_2M,l2,69
50727.32597090862,30512.595052491768,1000.0,ITE_SDR,l2,69
47169.72013136741,30512.595052491768,1000.0,MITE_2M,l2,69
51231.083364146856,30512.595052491768,1000.0,MITE_SDR,l2,69
52571.48298371612,31475.970304030165,1000.0,ITE_2M,l2,70
52737.27271212208,31475.970304030165,1000.0,ITE_SDR,l2,70
49040.446862536686,31475.970304030165,1000.0,MITE_2M,l2,70
53082.32978228755,31475.970304030165,1000.0,MITE_SDR,l2,70
50971.00564487668,30740.72624192483,1000.0,ITE_2M,l2,71
51160.54000450541,30740.72624192483,1000.0,ITE_SDR,l2,71
47652.45514137238,30740.72624192483,1000.0,MITE_2M,l2,71
51487.47098934834,30740.72624192483,1000.0,MITE_SDR,l2,71
51166.52075027399,30749.25333707641,1000.0,ITE_2M,l2,72
51265.810073411405,30749.25333707641,1000.0,ITE_SDR,l2,72
48104.03557969027,30749.25333707641,1000.0,MITE_2M,l2,72
51871.338642153896,30749.25333707641,1000.0,MITE_SDR,l2,72
51160.46442600083,30706.493542034037,1000.0,ITE_2M,l2,73
51242.53964718404,30706.493542034037,1000.0,ITE_SDR,l2,73
47568.196267698644,30706.493542034037,1000.0,MITE_2M,l2,73
51654.266303413475,30706.493542034037,1000.0,MITE_SDR,l2,73
50821.72872930328,30477.77226705096,1000.0,ITE_2M,l2,74
50987.56392942115,30477.77226705096,1000.0,ITE_SDR,l2,74
47448.06747699081,30477.77226705096,1000.0,MITE_2M,l2,74
51350.86818693892,30477.77226705096,1000.0,MITE_SDR,l2,74
49111.80140555493,29489.227680846074,1000.0,ITE_2M,l2,75
49234.337323029344,29489.227680846074,1000.0,ITE_SDR,l2,75
45832.90937543253,29489.227680846074,1000.0,MITE_2M,l2,75
49614.84216201495,29489.227680846074,1000.0,MITE_SDR,l2,75
51909.813987038186,31179.608250364152,1000.0,ITE_2M,l2,76
52106.2483585536,31179.608250364152,1000.0,ITE_SDR,l2,76
48031.479729921404,31179.608250364152,1000.0,MITE_2M,l2,76
52286.59593690267,31179.608250364152,1000.0,MITE_SDR,l2,76
50373.214318357335,30303.208354432558,1000.0,ITE_2M,l2,77
50533.321331313884,30303.208354432558,1000.0,ITE_SDR,l2,77
46801.007427040335,30303.208354432558,1000.0,MITE_2M,l2,77
50812.68342930736,30303.208354432558,1000.0,MITE_SDR,l2,77
51556.34251093508,30796.006261968883,1000.0,ITE_2M,l2,78
51617.68772148241,30796.006261968883,1000.0,ITE_SDR,l2,78
47976.860606909766,30796.006261968883,1000.0,MITE_2M,l2,78
52074.1074005748,30796.006261968883,1000.0,MITE_SDR,l2,78
50624.504304462236,30522.02873936016,1000.0,ITE_2M,l2,79
50710.92197845557,30522.02873936016,1000.0,ITE_SDR,l2,79
47299.540189863066,30522.02873936016,1000.0,MITE_2M,l2,79
51240.157026080495,30522.02873936016,1000.0,MITE_SDR,l2,79
51179.468644115455,30769.545316136573,1000.0,ITE_2M,l2,80
51161.90425150153,30769.545316136573,1000.0,ITE_SDR,l2,80
47735.927883612014,30769.545316136573,1000.0,MITE_2M,l2,80
51680.30880529827,30769.545316136573,1000.0,MITE_SDR,l2,80
50632.06792825371,30358.917815245703,1000.0,ITE_2M,l2,81
50844.606102000536,30358.917815245703,1000.0,ITE_SDR,l2,81
46992.946883148456,30358.917815245703,1000.0,MITE_2M,l2,81
51096.65801829293,30358.917815245703,1000.0,MITE_SDR,l2,81
51353.28566657835,30758.43614157,1000.0,ITE_2M,l2,82
51568.220379313985,30758.43614157,1000.0,ITE_SDR,l2,82
47845.09997000842,30758.43614157,1000.0,MITE_2M,l2,82
51830.70163497633,30758.43614157,1000.0,MITE_SDR,l2,82
51810.57324275946,30981.88693642877,1000.0,ITE_2M,l2,83
52061.07106266989,30981.88693642877,1000.0,ITE_SDR,l2,83
48077.082427127774,30981.88693642877,1000.0,MITE_2M,l2,83
52349.74668648289,30981.88693642877,1000.0,MITE_SDR,l2,83
51103.533987243165,30791.356683437734,1000.0,ITE_2M,l2,84
51149.734663735646,30791.356683437734,1000.0,ITE_SDR,l2,84
47737.636440902956,30791.356683437734,1000.0,MITE_2M,l2,84
51673.022933568864,30791.356683437734,1000.0,MITE_SDR,l2,84
50464.350802270965,30382.140834799022,1000.0,ITE_2M,l2,85
50673.88366661013,30382.140834799022,1000.0,ITE_SDR,l2,85
47199.58524225297,30382.140834799022,1000.0,MITE_2M,l2,85
51063.74054976506,30382.140834799022,1000.0,MITE_SDR,l2,85
51115.414816003984,30560.39222177674,1000.0,ITE_2M,l2,86
51259.39253389794,30560.39222177674,1000.0,ITE_SDR,l2,86
47271.76045361821,30560.39222177674,1000.0,MITE_2M,l2,86
51578.420673613065,30560.39222177674,1000.0,MITE_SDR,l2,86
51532.32380005102,31155.59581773857,1000.0,ITE_2M,l2,87
51704.50612006032,31155.59581773857,1000.0,ITE_SDR,l2,87
47990.05734041247,31155.59581773857,1000.0,MITE_2M,l2,87
52078.07452427911,31155.59581773857,1000.0,MITE_SDR,l2,87
50198.13280578688,30101.376166465878,1000.0,ITE_2M,l2,88
50150.60303149439,30101.376166465878,1000.0,ITE_SDR,l2,88
46558.52932714237,30101.376166465878,1000.0,MITE_2M,l2,88
50646.2017670033,30101.376166465878,1000.0,MITE_SDR,l2,88
49371.308906800215,29732.371701612843,1000.0,ITE_2M,l2,89
49408.80971651352,29732.371701612843,1000.0,ITE_SDR,l2,89
46228.23031459226,29732.371701612843,1000.0,MITE_2M,l2,89
49903.97403531148,29732.371701612843,1000.0,MITE_SDR,l2,89
51547.36662341509,31064.877123442813,1000.0,ITE_2M,l2,90
51853.32427440777,31064.877123442813,1000.0,ITE_SDR,l2,90
47972.83855370576,31064.877123442813,1000.0,MITE_2M,l2,90
52057.20445668204,31064.877123442813,1000.0,MITE_SDR,l2,90
51309.86532367059,30841.764267443985,1000.0,ITE_2M,l2,91
51240.52390948555,30841.764267443985,1000.0,ITE_SDR,l2,91
47741.17168821285,30841.764267443985,1000.0,MITE_2M,l2,91
51825.49883714027,30841.764267443985,1000.0,MITE_SDR,l2,91
51869.58346798823,31033.930769846935,1000.0,ITE_2M,l2,92
51696.44764167868,31033.930769846935,1000.0,ITE_SDR,l2,92
48164.6257953804,31033.930769846935,1000.0,MITE_2M,l2,92
52302.89667422666,31033.930769846935,1000.0,MITE_SDR,l2,92
50860.44549322814,30499.868160095804,1000.0,ITE_2M,l2,93
50914.85906853822,30499.868160095804,1000.0,ITE_SDR,l2,93
47214.00290651681,30499.868160095804,1000.0,MITE_2M,l2,93
51358.256102240644,30499.868160095804,1000.0,MITE_SDR,l2,93
50610.67723714075,30582.731963346603,1000.0,ITE_2M,l2,94
50587.047342730686,30582.731963346603,1000.0,ITE_SDR,l2,94
47178.535085191455,30582.731963346603,1000.0,MITE_2M,l2,94
51135.72154602153,30582.731963346603,1000.0,MITE_SDR,l2,94
52060.41622936958,31086.425771867347,1000.0,ITE_2M,l2,95
52028.374814545256,31086.425771867347,1000.0,ITE_SDR,l2,95
48604.50920533769,31086.425771867347,1000.0,MITE_2M,l2,95
52579.722070214564,31086.425771867347,1000.0,MITE_SDR,l2,95
51223.16224927695,30844.456887590743,1000.0,ITE_2M,l2,96
51356.491630782235,30844.456887590743,1000.0,ITE_SDR,l2,96
47437.599472209804,30844.456887590743,1000.0,MITE_2M,l2,96
51669.050438013284,30844.456887590743,1000.0,MITE_SDR,l2,96
50630.49270617499,30654.546409807357,1000.0,ITE_2M,l2,97
50727.94190452212,30654.546409807357,1000.0,ITE_SDR,l2,97
